"binomial","sub_tsn","acc_tsn","syn_author","syn_name","syn_tsn","acc_name","acc_author","match","multiple_matches","pattern_match","uri","ids","class"
"Plethodon cinereus","173649","173649","(Rafinesque, 1818)","Sauropsis erythronotus","1100116","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","(Rafinesque, 1818)","Plethodon erythronota","1100117","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","(Rafinesque, 1818)","Ambystoma erythronotum","1100118","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","(Rafinesque, 1818)","Plethodon erythronotum","1100119","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","Duméril, Bibron and Duméril, 1854","Salamandra puncticulata","1100120","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","(Rafinesque, 1818)","Saurophis erythronotus","1100121","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","(Rafinesque, 1818)","Spelerpes erythronota","1100122","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","Grobman, 1949","Plethodon huldae","1100123","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","(Green, 1818)","Plethodon erythronotus cinereus","1106357","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","(Rafinesque, 1818)","Plethodon erythronotus erythronotus","1106358","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","(Rafinesque, 1818)","Plethodon cinereus erythronotus","1106359","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon cinereus","173649","173649","(Rafinesque, 1818)","Plethodon cinereus erythronota","1106360","Plethodon cinereus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173649",NA,NA
"Plethodon jordani","173660","173660","Blatchley, 1901","Plethodon jordani jordani","1106378","Plethodon jordani",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173660",NA,NA
"Triturus dobrogicus","668402","668402","Boulenger, 1908","Molge macrosoma","1100631","Triturus dobrogicus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=668402",NA,NA
"Triturus dobrogicus","668402","668402","Kiritzescu, 1903","Triton cristatus dobrogicus","1106474","Triturus dobrogicus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=668402",NA,NA
"Triturus dobrogicus","668402","668402","Wolterstorff, 1923","Triton cristatus danubialis","1106475","Triturus dobrogicus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=668402",NA,NA
"Triturus dobrogicus","668402","668402","(Wolterstorff, 1923)","Triturus cristatus danubialis","1106476","Triturus dobrogicus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=668402",NA,NA
"Triturus dobrogicus","668402","668402","(Kiritzescu, 1903)","Triturus cristatus dobrogicus","1106477","Triturus dobrogicus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=668402",NA,NA
"Triturus dobrogicus","668402","668402","(Kiritzescu, 1903)","Triturus dobrogicus dobrogicus","1106478","Triturus dobrogicus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=668402",NA,NA
"Triturus dobrogicus","668402","668402","(Kiritzescu, 1903)","Triturus dobrogicus macrosomus","1106479","Triturus dobrogicus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=668402",NA,NA
"Hyperolius viridiflavus","663190","663190","Duméril and Bibron, 1841","Eucnemis viridiflavus","1098779","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Boulenger, 1911","Rappia bayoni","1098780","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","De Witte, 1921","Rappia burgeoni","1098781","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","(De Witte, 1921)","Hyperolius burgeoni","1098782","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","(Boulenger, 1911)","Hyperolius bayoni","1098783","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Calabresi, 1925","Rappia rossii","1098784","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","(Calabresi, 1925)","Hyperolius rossii","1098785","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius phrynoderma","1098786","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius schubotzi","1098787","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius kwidjwiensis","1098788","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius macrodactylus","1098789","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius koehli","1098790","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius variabilis","1098791","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius punctatissimus","1098792","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius wettsteini","1098793","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius flavoguttatus","1098794","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius irregularis","1098795","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius monticola","1098796","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius mohasicus","1098797","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius stuhlmanni","1098798","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius oculatus","1098799","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius karissimbiensis","1098800","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius kandti","1098801","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius multicolor","1098802","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Laurent, 1940","Hyperolius taeniolatus","1098803","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Laurent, 1940","Hyperolius ornatus","1098804","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Scortecci, 1943","Hyperolius destefanii","1098805","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Schiotz, 1975","Hyperolius mwanzae","1098806","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Laurent, 1943","Hyperolius schubotzi ruandensis","1105869","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Laurent, 1940","Hyperolius ornatus taeniolatus","1105870","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Laurent, 1947","Hyperolius viridiflavus coerulescens","1105871","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius viridiflavus kwidjwiensis","1105872","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","(Boulenger, 1911)","Hyperolius viridiflavus bayoni","1105873","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Ahl, 1931","Hyperolius viridiflavus schubotzi","1105874","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Laurent, 1950","Hyperolius karissimbiensis xanthogrammus","1105875","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Laurent, 1950","Hyperolius karissimbiensis francoisi","1105876","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
"Hyperolius viridiflavus","663190","663190","Laurent, 1950","Hyperolius karissimbiensis intermedius","1105877","Hyperolius viridiflavus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663190",NA,NA
